job_id,company,title,visa,f1,total_tokens,prompt_tokens,completion_tokens,timestamp,error
5f749f89-5a71-43e0-bae4-ecd3444738db,spotify,Fullstack Engineer - Checkout Domain,False,False,955,596,359,2026-02-10T13:38:56.587614,
000508b8-62a7-49a3-9263-73e9ca9cce8e,sharkninjaoperatingllc,Senior Product Design Engineer – Haircare,False,False,1456,1017,439,2026-02-10T13:39:05.772789,
00e02f00-9a87-48ce-b2db-fd5ccc707c0b,okta,"Business Development Representative, West",False,False,1409,1113,296,2026-02-10T13:39:12.161333,
2f45f4cd-3041-4f62-b7ca-74f92e2360f3,twosixtechnologies,Senior Vulnerability Researcher,False,False,1395,1033,362,2026-02-10T13:39:19.843674,
0137ba0d-7800-4cc6-8222-9286b7304ec5,trmlabs,Senior Growth Marketing Manager,False,False,1346,985,361,2026-02-10T13:39:27.451240,
2f469487-dc78-4be6-bdd2-b02c390dbde3,spotify,"Manager, Partner Product and Delivery",False,False,826,496,330,2026-02-10T13:39:33.887502,
314106be-da34-4d2b-8af5-b709c118007b,astranis,Tax Manager,False,False,1415,1028,387,2026-02-10T13:39:41.997480,
2f56ee19-4b0c-4f0b-a630-2a987fea1688,doordashusa,"Senior Associate, Strategic Retail Partnerships",False,False,1455,1032,423,2026-02-10T13:39:50.856940,
2f5e41d5-cb2b-4186-b7a9-454f4111483b,amplitude,"Lead Product Designer, Experiment",False,False,1602,1037,565,2026-02-10T13:40:02.449506,
2f62393a-6205-4f2e-8ba1-08e12665ac44,spacex,"Sr. Launch Engineer, Mechanical Systems (Launch Pads)",False,False,1336,987,349,2026-02-10T13:40:09.746121,
2f62abf7-ccd1-46cf-88fb-510741f592dd,datadog,"Manager I, Engineering - CCM Optimize",False,False,1520,985,535,2026-02-10T13:40:20.685563,
2f6426a4-15da-496f-8041-e6caad7510be,aloyoga,"Sr. Director of Data Analytics, Data Science & AI",False,False,1450,1028,422,2026-02-10T13:40:29.389778,
2f691463-fda2-4fc8-92df-4729fe5854da,scaleai,Senior Revenue Accountant,False,False,1367,996,371,2026-02-10T13:40:37.199072,
773e3ed6-2fbf-4fa5-83cb-8f2722c1ac26,gleanwork,Field GTM Enablement Manager,False,False,1467,1017,450,2026-02-10T13:40:46.574722,
11b04ed2-0939-4f5d-9300-f61e17ca3e84,spacex,"Thin Films Specialist, Silicon Assembly (Starlink)",False,False,1362,1004,358,2026-02-10T13:40:54.126366,
15e01bd2-e9de-4b69-9c8c-016168154d4d,stripe,Crypto Accounting Team Lead,False,False,1331,943,388,2026-02-10T13:41:02.081216,
179469ae-55de-41da-ad63-d9f17848deb5,moloco,"Senior Manager, MCM Revenue Operations",False,False,1303,1019,284,2026-02-10T13:41:08.264221,
26e0a96b-181f-42df-80d3-8db165232776,moloco,Growth Manager,False,False,1357,1017,340,2026-02-10T13:41:15.120216,
397adfe3-08d6-448d-8b2a-2f99cdeebbb7,amplitude,Senior Sales Engineer - Enterprise (Spanish Required),False,False,1357,1023,334,2026-02-10T13:41:21.998217,
9eb91975-d595-4894-b9ba-b950903aa055,aloyoga,Senior Construction Project Manager,False,False,1376,991,385,2026-02-10T13:41:29.977093,
a42c57d2-0b16-485e-813b-161efc1f741a,accuweather,Graphic Design Meteorologist,False,False,1508,1090,418,2026-02-10T13:41:38.802047,
b535f181-8592-49e6-8d3d-641c6b95c442,10xgenomics,Senior Software Engineer,False,False,1376,1000,376,2026-02-10T13:41:46.749869,
c045cc9f-d291-4040-9387-f8a79dc51531,affirm,Marketplace Monetization Manager,False,False,1368,962,406,2026-02-10T13:41:55.212732,
2febaec4-d201-4d80-84f0-7ed0e4356a5c,affirm,Process Excellence Manager,False,False,1330,967,363,2026-02-10T13:42:02.737656,
018da0a9-f3e4-4c46-8106-86e73e36ba82,focusfinancialpartners,Regional Vice President - Business Development,False,False,1425,995,430,2026-02-10T13:42:11.662058,
01dd2b23-e46d-4a24-91af-fa7a9661c391,okta,Site Reliability Engineer Intern (Summer 2026),False,False,2136,1052,1084,2026-02-10T13:42:33.169557,
1b4915fa-8675-459e-85b5-674481177010,okta,Talent Management Intern (Summer 2026),False,False,1341,1030,311,2026-02-10T13:42:39.742982,
22a5c56e-4d0a-4005-b60f-a011b59c73c9,sharkninjaoperatingllc,"Director, Canada Strategic Sales & Analytics",False,False,1437,1077,360,2026-02-10T13:42:47.247265,
2c33d20b-3765-40ec-87e7-4c382f1d5ebf,spacex,Silicon Photonics Design Engineer (Silicon Engineering),False,False,1359,1012,347,2026-02-10T13:42:54.582785,
63ea8f95-9565-45fd-98ad-75f767cd669e,spacex,Sr. Hardware / Infrastructure Site Reliability Engineer (Starlink),False,False,1376,987,389,2026-02-10T13:43:02.627635,
97022011-ef36-47ea-8fb8-28f949853327,mthreerecruitingportal,Site Reliability Engineer / Production Support Analyst,False,False,1416,1061,355,2026-02-10T13:43:10.179884,
f153c9c4-68f6-456b-ba0b-a1d15bf45a28,airbnb,"Staff Software Engineer, Technical Lead - KV Stores & Caching",False,False,1436,1034,402,2026-02-10T13:43:18.578836,
3d26e710-2baa-481d-9d21-47e9314bb686,spacex,"Production Coordinator, Starship Components Machining - 2nd Shift",False,False,1304,1010,294,2026-02-10T13:43:24.899176,
07ffdb4a-be88-4b57-87c3-984d45bdc850,doordashusa,"Shift Lead, Dashmart",False,False,1363,1103,260,2026-02-10T13:43:30.690094,
30c17919-0684-4493-96f2-f8ef91a4c7f7,testnisc,Service Billing to Financials Support Specialist,False,False,1288,994,294,2026-02-10T13:43:37.003051,
a6fae6cb-2e3f-4213-87ee-bd7e2289da6f,coinbase,Software Engineer,False,False,1453,1071,382,2026-02-10T13:43:45.130933,
036f5511-b313-45c5-a96a-0078f2b3ff2e,flex,"Senior Director, GTM Strategy & Operations",False,False,1420,1016,404,2026-02-10T13:43:53.607083,
0a93378c-11a7-455b-85ee-98ba0c47e77c,spotify,Customer Success Engineer - Experimentation Platform,False,False,1024,643,381,2026-02-10T13:44:01.145209,
ad81c61a-362b-4b34-8d13-a9dc3eabc012,sharkninjaoperatingllc,"Content Creator, FR",False,False,1381,1008,373,2026-02-10T13:44:09.015541,
b47ec7cd-7a36-4a39-93b5-746f4cd7b022,robinhood,"Staff Systems Developer, Compliance & Legal Systems",False,False,1570,974,596,2026-02-10T13:44:21.126325,
640a3cc6-ac2c-4205-91e9-4b30c5731d52,spacex,Build Reliability Engineer (Starship) - Welding,False,False,1301,989,312,2026-02-10T13:44:27.718016,
640c44ab-13a4-491d-94d1-f4f6d99c535a,stripe,"Strategy & Operations Business Partner, Product Sales",False,False,1306,960,346,2026-02-10T13:44:34.868643,
8af844ae-c051-4ae9-be7e-61819b37f268,airbnb,"Senior Specialist, Premium Support (Italian)",False,False,1530,984,546,2026-02-10T13:44:45.925069,
b498b364-8e16-4a5c-84f6-60a36d9001b4,aloyoga,Sales Associate (Part-Time) - Westfield London,False,False,1400,984,416,2026-02-10T13:44:54.483241,
dee2d741-ab22-4069-a87f-a57a6abfcaa7,roblox,"Senior Director of Public Policy, APAC",False,False,1560,993,567,2026-02-10T13:45:06.046633,
bbe87b3c-af15-45d9-a0e4-0f0a158c04f0,spacex,"Software Engineering, Starlink Growth",False,False,1309,1021,288,2026-02-10T13:45:12.267916,
dd5c0183-ec93-4f5d-bae8-cb779a34b884,spacex,Sr. Environmental Health & Safety Engineer (Starship),False,False,1416,990,426,2026-02-10T13:45:21.035903,
ea512949-9e51-45a6-912a-8245786c2d21,accuweather,Forecasting Intern - Wichita - Summer 2026,False,False,1387,1019,368,2026-02-10T13:45:28.823237,
3208c588-854e-433f-81e7-74bac70e9fa7,gitlab,"Commercial Account Executive - Mid Market, DACH",False,False,1276,995,281,2026-02-10T13:45:34.901949,
32096db8-bffa-4cbf-b4ab-e8b16802a6ed,elfbeauty,"Summer Intern, CRM, Naturium",False,False,1136,820,316,2026-02-10T13:45:41.426319,
5f749f89-5a71-43e0-bae4-ecd3444738db,spotify,Fullstack Engineer - Checkout Domain,False,False,922,596,326,2026-02-10T13:45:47.855707,
000508b8-62a7-49a3-9263-73e9ca9cce8e,sharkninjaoperatingllc,Senior Product Design Engineer – Haircare,False,False,1368,1017,351,2026-02-10T13:45:55.354332,
00e02f00-9a87-48ce-b2db-fd5ccc707c0b,okta,"Business Development Representative, West",False,False,1395,1113,282,2026-02-10T13:46:01.477697,
2f45f4cd-3041-4f62-b7ca-74f92e2360f3,twosixtechnologies,Senior Vulnerability Researcher,False,False,1478,1033,445,2026-02-10T13:46:10.744378,
0137ba0d-7800-4cc6-8222-9286b7304ec5,trmlabs,Senior Growth Marketing Manager,False,False,1360,985,375,2026-02-10T13:46:18.611223,
2f469487-dc78-4be6-bdd2-b02c390dbde3,spotify,"Manager, Partner Product and Delivery",False,False,882,496,386,2026-02-10T13:46:26.111311,
314106be-da34-4d2b-8af5-b709c118007b,astranis,Tax Manager,False,False,1329,1028,301,2026-02-10T13:46:32.597122,
2f56ee19-4b0c-4f0b-a630-2a987fea1688,doordashusa,"Senior Associate, Strategic Retail Partnerships",False,False,1378,1032,346,2026-02-10T13:46:39.978219,
2f5e41d5-cb2b-4186-b7a9-454f4111483b,amplitude,"Lead Product Designer, Experiment",False,False,1332,1037,295,2026-02-10T13:46:46.377913,
2f62393a-6205-4f2e-8ba1-08e12665ac44,spacex,"Sr. Launch Engineer, Mechanical Systems (Launch Pads)",False,False,1437,987,450,2026-02-10T13:46:55.603004,
2f62abf7-ccd1-46cf-88fb-510741f592dd,datadog,"Manager I, Engineering - CCM Optimize",False,False,1422,985,437,2026-02-10T13:47:04.658223,
2f6426a4-15da-496f-8041-e6caad7510be,aloyoga,"Sr. Director of Data Analytics, Data Science & AI",False,False,1468,1028,440,2026-02-10T13:47:13.689765,
2f691463-fda2-4fc8-92df-4729fe5854da,scaleai,Senior Revenue Accountant,False,False,1479,996,483,2026-02-10T13:47:23.638446,
773e3ed6-2fbf-4fa5-83cb-8f2722c1ac26,gleanwork,Field GTM Enablement Manager,False,False,1323,1017,306,2026-02-10T13:47:30.243903,
11b04ed2-0939-4f5d-9300-f61e17ca3e84,spacex,"Thin Films Specialist, Silicon Assembly (Starlink)",False,False,1391,1004,387,2026-02-10T13:47:38.348921,
15e01bd2-e9de-4b69-9c8c-016168154d4d,stripe,Crypto Accounting Team Lead,False,False,1340,943,397,2026-02-10T13:47:46.461473,
179469ae-55de-41da-ad63-d9f17848deb5,moloco,"Senior Manager, MCM Revenue Operations",False,False,1289,1019,270,2026-02-10T13:47:52.371948,
26e0a96b-181f-42df-80d3-8db165232776,moloco,Growth Manager,False,False,1399,1017,382,2026-02-10T13:48:00.042239,
397adfe3-08d6-448d-8b2a-2f99cdeebbb7,amplitude,Senior Sales Engineer - Enterprise (Spanish Required),False,False,1362,1023,339,2026-02-10T13:48:06.997511,
9eb91975-d595-4894-b9ba-b950903aa055,aloyoga,Senior Construction Project Manager,False,False,1473,991,482,2026-02-10T13:48:16.840641,
a42c57d2-0b16-485e-813b-161efc1f741a,accuweather,Graphic Design Meteorologist,False,False,1435,1090,345,2026-02-10T13:48:24.275800,
b535f181-8592-49e6-8d3d-641c6b95c442,10xgenomics,Senior Software Engineer,False,False,1376,1000,376,2026-02-10T13:48:32.205942,
c045cc9f-d291-4040-9387-f8a79dc51531,affirm,Marketplace Monetization Manager,False,False,1303,962,341,2026-02-10T13:48:39.402350,
2febaec4-d201-4d80-84f0-7ed0e4356a5c,affirm,Process Excellence Manager,False,False,1272,967,305,2026-02-10T13:48:45.811849,
018da0a9-f3e4-4c46-8106-86e73e36ba82,focusfinancialpartners,Regional Vice President - Business Development,False,False,1344,995,349,2026-02-10T13:48:53.184626,
01dd2b23-e46d-4a24-91af-fa7a9661c391,okta,Site Reliability Engineer Intern (Summer 2026),False,False,1572,1052,520,2026-02-10T13:49:03.762388,
1b4915fa-8675-459e-85b5-674481177010,okta,Talent Management Intern (Summer 2026),False,False,1482,1030,452,2026-02-10T13:49:13.024437,
22a5c56e-4d0a-4005-b60f-a011b59c73c9,sharkninjaoperatingllc,"Director, Canada Strategic Sales & Analytics",False,False,1479,1077,402,2026-02-10T13:49:21.357915,
2c33d20b-3765-40ec-87e7-4c382f1d5ebf,spacex,Silicon Photonics Design Engineer (Silicon Engineering),False,False,1385,1012,373,2026-02-10T13:49:29.184666,
63ea8f95-9565-45fd-98ad-75f767cd669e,spacex,Sr. Hardware / Infrastructure Site Reliability Engineer (Starlink),False,False,1384,987,397,2026-02-10T13:49:37.373683,
97022011-ef36-47ea-8fb8-28f949853327,mthreerecruitingportal,Site Reliability Engineer / Production Support Analyst,False,False,1358,1061,297,2026-02-10T13:49:43.806941,
f153c9c4-68f6-456b-ba0b-a1d15bf45a28,airbnb,"Staff Software Engineer, Technical Lead - KV Stores & Caching",False,False,1412,1034,378,2026-02-10T13:49:51.737559,
3d26e710-2baa-481d-9d21-47e9314bb686,spacex,"Production Coordinator, Starship Components Machining - 2nd Shift",False,False,1442,1010,432,2026-02-10T13:50:00.706962,
07ffdb4a-be88-4b57-87c3-984d45bdc850,doordashusa,"Shift Lead, Dashmart",False,False,1509,1103,406,2026-02-10T13:50:09.310534,
30c17919-0684-4493-96f2-f8ef91a4c7f7,testnisc,Service Billing to Financials Support Specialist,False,False,1263,994,269,2026-02-10T13:50:15.157265,
a6fae6cb-2e3f-4213-87ee-bd7e2289da6f,coinbase,Software Engineer,False,False,1424,1071,353,2026-02-10T13:50:22.724016,
036f5511-b313-45c5-a96a-0078f2b3ff2e,flex,"Senior Director, GTM Strategy & Operations",False,False,1407,1016,391,2026-02-10T13:50:30.956898,
0a93378c-11a7-455b-85ee-98ba0c47e77c,spotify,Customer Success Engineer - Experimentation Platform,False,False,956,643,313,2026-02-10T13:50:37.215588,
ad81c61a-362b-4b34-8d13-a9dc3eabc012,sharkninjaoperatingllc,"Content Creator, FR",False,False,1350,1008,342,2026-02-10T13:50:44.484498,
b47ec7cd-7a36-4a39-93b5-746f4cd7b022,robinhood,"Staff Systems Developer, Compliance & Legal Systems",False,False,1260,974,286,2026-02-10T13:50:50.647898,
640a3cc6-ac2c-4205-91e9-4b30c5731d52,spacex,Build Reliability Engineer (Starship) - Welding,False,False,1308,989,319,2026-02-10T13:50:57.369656,
640c44ab-13a4-491d-94d1-f4f6d99c535a,stripe,"Strategy & Operations Business Partner, Product Sales",False,False,1464,960,504,2026-02-10T13:51:07.547133,
8af844ae-c051-4ae9-be7e-61819b37f268,airbnb,"Senior Specialist, Premium Support (Italian)",False,False,1346,984,362,2026-02-10T13:51:15.070255,
b498b364-8e16-4a5c-84f6-60a36d9001b4,aloyoga,Sales Associate (Part-Time) - Westfield London,False,False,1348,984,364,2026-02-10T13:51:22.633594,
dee2d741-ab22-4069-a87f-a57a6abfcaa7,roblox,"Senior Director of Public Policy, APAC",False,False,1411,993,418,2026-02-10T13:51:31.333161,
bbe87b3c-af15-45d9-a0e4-0f0a158c04f0,spacex,"Software Engineering, Starlink Growth",False,False,1359,1021,338,2026-02-10T13:51:38.498464,
dd5c0183-ec93-4f5d-bae8-cb779a34b884,spacex,Sr. Environmental Health & Safety Engineer (Starship),False,False,1396,990,406,2026-02-10T13:51:46.879657,
ea512949-9e51-45a6-912a-8245786c2d21,accuweather,Forecasting Intern - Wichita - Summer 2026,False,False,1526,1019,507,2026-02-10T13:51:57.344815,
3208c588-854e-433f-81e7-74bac70e9fa7,gitlab,"Commercial Account Executive - Mid Market, DACH",False,False,1465,995,470,2026-02-10T13:52:07.055704,
32096db8-bffa-4cbf-b4ab-e8b16802a6ed,elfbeauty,"Summer Intern, CRM, Naturium",False,False,1219,820,399,2026-02-10T13:52:15.181216,
5f749f89-5a71-43e0-bae4-ecd3444738db,spotify,Fullstack Engineer - Checkout Domain,False,False,918,596,322,2026-02-10T13:52:21.534341,
000508b8-62a7-49a3-9263-73e9ca9cce8e,sharkninjaoperatingllc,Senior Product Design Engineer – Haircare,False,False,1301,1017,284,2026-02-10T13:52:27.735880,
00e02f00-9a87-48ce-b2db-fd5ccc707c0b,okta,"Business Development Representative, West",False,False,1436,1113,323,2026-02-10T13:52:34.644224,
2f45f4cd-3041-4f62-b7ca-74f92e2360f3,twosixtechnologies,Senior Vulnerability Researcher,False,False,1468,1033,435,2026-02-10T13:52:43.738531,
0137ba0d-7800-4cc6-8222-9286b7304ec5,trmlabs,Senior Growth Marketing Manager,False,False,1279,985,294,2026-02-10T13:52:50.069546,
2f469487-dc78-4be6-bdd2-b02c390dbde3,spotify,"Manager, Partner Product and Delivery",False,False,898,496,402,2026-02-10T13:52:57.872142,
314106be-da34-4d2b-8af5-b709c118007b,astranis,Tax Manager,False,False,1511,1028,483,2026-02-10T13:53:07.846855,
2f56ee19-4b0c-4f0b-a630-2a987fea1688,doordashusa,"Senior Associate, Strategic Retail Partnerships",False,False,1328,1032,296,2026-02-10T13:53:14.271044,
2f5e41d5-cb2b-4186-b7a9-454f4111483b,amplitude,"Lead Product Designer, Experiment",False,False,1418,1037,381,2026-02-10T13:53:22.312837,
2f62393a-6205-4f2e-8ba1-08e12665ac44,spacex,"Sr. Launch Engineer, Mechanical Systems (Launch Pads)",False,False,1272,987,285,2026-02-10T13:53:28.362852,
2f62abf7-ccd1-46cf-88fb-510741f592dd,datadog,"Manager I, Engineering - CCM Optimize",False,False,1333,985,348,2026-02-10T13:53:35.708660,
2f6426a4-15da-496f-8041-e6caad7510be,aloyoga,"Sr. Director of Data Analytics, Data Science & AI",False,False,1373,1028,345,2026-02-10T13:53:42.916452,
2f691463-fda2-4fc8-92df-4729fe5854da,scaleai,Senior Revenue Accountant,False,False,1320,996,324,2026-02-10T13:53:49.821633,
773e3ed6-2fbf-4fa5-83cb-8f2722c1ac26,gleanwork,Field GTM Enablement Manager,False,False,1372,1017,355,2026-02-10T13:53:57.357235,
11b04ed2-0939-4f5d-9300-f61e17ca3e84,spacex,"Thin Films Specialist, Silicon Assembly (Starlink)",False,False,1252,1004,248,2026-02-10T13:54:02.800560,
15e01bd2-e9de-4b69-9c8c-016168154d4d,stripe,Crypto Accounting Team Lead,False,False,1454,943,511,2026-02-10T13:54:13.109862,
179469ae-55de-41da-ad63-d9f17848deb5,moloco,"Senior Manager, MCM Revenue Operations",False,False,1377,1019,358,2026-02-10T13:54:20.719650,
26e0a96b-181f-42df-80d3-8db165232776,moloco,Growth Manager,False,False,1366,1017,349,2026-02-10T13:54:27.753852,
397adfe3-08d6-448d-8b2a-2f99cdeebbb7,amplitude,Senior Sales Engineer - Enterprise (Spanish Required),False,False,1367,1023,344,2026-02-10T13:54:34.810275,
9eb91975-d595-4894-b9ba-b950903aa055,aloyoga,Senior Construction Project Manager,False,False,1421,991,430,2026-02-10T13:54:43.637986,
a42c57d2-0b16-485e-813b-161efc1f741a,accuweather,Graphic Design Meteorologist,False,False,1489,1090,399,2026-02-10T13:54:52.082127,
b535f181-8592-49e6-8d3d-641c6b95c442,10xgenomics,Senior Software Engineer,False,False,1453,1000,453,2026-02-10T13:55:01.492711,
c045cc9f-d291-4040-9387-f8a79dc51531,affirm,Marketplace Monetization Manager,False,False,1208,962,246,2026-02-10T13:55:06.887338,
2febaec4-d201-4d80-84f0-7ed0e4356a5c,affirm,Process Excellence Manager,False,False,1315,967,348,2026-02-10T13:55:14.141940,
018da0a9-f3e4-4c46-8106-86e73e36ba82,focusfinancialpartners,Regional Vice President - Business Development,False,False,1282,995,287,2026-02-10T13:55:20.335712,
01dd2b23-e46d-4a24-91af-fa7a9661c391,okta,Site Reliability Engineer Intern (Summer 2026),False,False,1399,1052,347,2026-02-10T13:55:27.585033,
1b4915fa-8675-459e-85b5-674481177010,okta,Talent Management Intern (Summer 2026),False,False,1380,1030,350,2026-02-10T13:55:34.882323,
22a5c56e-4d0a-4005-b60f-a011b59c73c9,sharkninjaoperatingllc,"Director, Canada Strategic Sales & Analytics",False,False,1626,1077,549,2026-02-10T13:55:46.022640,
2c33d20b-3765-40ec-87e7-4c382f1d5ebf,spacex,Silicon Photonics Design Engineer (Silicon Engineering),False,False,1335,1012,323,2026-02-10T13:55:52.908474,
63ea8f95-9565-45fd-98ad-75f767cd669e,spacex,Sr. Hardware / Infrastructure Site Reliability Engineer (Starlink),False,False,1319,987,332,2026-02-10T13:55:59.862875,
97022011-ef36-47ea-8fb8-28f949853327,mthreerecruitingportal,Site Reliability Engineer / Production Support Analyst,False,False,1354,1061,293,2026-02-10T13:56:06.218136,
f153c9c4-68f6-456b-ba0b-a1d15bf45a28,airbnb,"Staff Software Engineer, Technical Lead - KV Stores & Caching",False,False,1584,1034,550,2026-02-10T13:56:17.449935,
3d26e710-2baa-481d-9d21-47e9314bb686,spacex,"Production Coordinator, Starship Components Machining - 2nd Shift",False,False,1298,1010,288,2026-02-10T13:56:23.649818,
07ffdb4a-be88-4b57-87c3-984d45bdc850,doordashusa,"Shift Lead, Dashmart",False,False,1636,1103,533,2026-02-10T13:56:34.693981,
30c17919-0684-4493-96f2-f8ef91a4c7f7,testnisc,Service Billing to Financials Support Specialist,False,False,1338,994,344,2026-02-10T13:56:41.974604,
a6fae6cb-2e3f-4213-87ee-bd7e2289da6f,coinbase,Software Engineer,False,False,1397,1071,326,2026-02-10T13:56:49.048207,
036f5511-b313-45c5-a96a-0078f2b3ff2e,flex,"Senior Director, GTM Strategy & Operations",False,False,1554,1016,538,2026-02-10T13:57:00.096462,
0a93378c-11a7-455b-85ee-98ba0c47e77c,spotify,Customer Success Engineer - Experimentation Platform,False,False,938,643,295,2026-02-10T13:57:06.016735,
ad81c61a-362b-4b34-8d13-a9dc3eabc012,sharkninjaoperatingllc,"Content Creator, FR",False,False,1268,1008,260,2026-02-10T13:57:11.708336,
b47ec7cd-7a36-4a39-93b5-746f4cd7b022,robinhood,"Staff Systems Developer, Compliance & Legal Systems",False,False,1303,974,329,2026-02-10T13:57:18.686257,
640a3cc6-ac2c-4205-91e9-4b30c5731d52,spacex,Build Reliability Engineer (Starship) - Welding,False,False,1318,989,329,2026-02-10T13:57:25.589393,
640c44ab-13a4-491d-94d1-f4f6d99c535a,stripe,"Strategy & Operations Business Partner, Product Sales",False,False,1438,960,478,2026-02-10T13:57:35.287165,
8af844ae-c051-4ae9-be7e-61819b37f268,airbnb,"Senior Specialist, Premium Support (Italian)",False,False,1353,984,369,2026-02-10T13:57:42.954878,
b498b364-8e16-4a5c-84f6-60a36d9001b4,aloyoga,Sales Associate (Part-Time) - Westfield London,False,False,1306,984,322,2026-02-10T13:57:49.709026,
dee2d741-ab22-4069-a87f-a57a6abfcaa7,roblox,"Senior Director of Public Policy, APAC",False,False,1421,993,428,2026-02-10T13:57:58.600290,
bbe87b3c-af15-45d9-a0e4-0f0a158c04f0,spacex,"Software Engineering, Starlink Growth",False,False,1471,1021,450,2026-02-10T13:58:07.897170,
dd5c0183-ec93-4f5d-bae8-cb779a34b884,spacex,Sr. Environmental Health & Safety Engineer (Starship),False,False,1344,990,354,2026-02-10T13:58:15.284322,
ea512949-9e51-45a6-912a-8245786c2d21,accuweather,Forecasting Intern - Wichita - Summer 2026,False,False,1453,1019,434,2026-02-10T13:58:24.337055,
3208c588-854e-433f-81e7-74bac70e9fa7,gitlab,"Commercial Account Executive - Mid Market, DACH",False,False,1341,995,346,2026-02-10T13:58:31.671984,
32096db8-bffa-4cbf-b4ab-e8b16802a6ed,elfbeauty,"Summer Intern, CRM, Naturium",False,False,1168,820,348,2026-02-10T13:58:38.821957,
5f749f89-5a71-43e0-bae4-ecd3444738db,spotify,Fullstack Engineer - Checkout Domain,False,False,902,596,306,2026-02-10T13:58:44.865797,
000508b8-62a7-49a3-9263-73e9ca9cce8e,sharkninjaoperatingllc,Senior Product Design Engineer – Haircare,False,False,1311,1017,294,2026-02-10T13:58:51.250687,
00e02f00-9a87-48ce-b2db-fd5ccc707c0b,okta,"Business Development Representative, West",False,False,1458,1113,345,2026-02-10T13:58:58.579164,
2f45f4cd-3041-4f62-b7ca-74f92e2360f3,twosixtechnologies,Senior Vulnerability Researcher,False,False,1340,1033,307,2026-02-10T13:59:05.198085,
0137ba0d-7800-4cc6-8222-9286b7304ec5,trmlabs,Senior Growth Marketing Manager,False,False,1321,985,336,2026-02-10T13:59:12.331091,
2f469487-dc78-4be6-bdd2-b02c390dbde3,spotify,"Manager, Partner Product and Delivery",False,False,863,496,367,2026-02-10T13:59:19.478758,
314106be-da34-4d2b-8af5-b709c118007b,astranis,Tax Manager,False,False,1321,1028,293,2026-02-10T13:59:25.832134,
2f56ee19-4b0c-4f0b-a630-2a987fea1688,doordashusa,"Senior Associate, Strategic Retail Partnerships",False,False,1357,1032,325,2026-02-10T13:59:32.807934,
2f5e41d5-cb2b-4186-b7a9-454f4111483b,amplitude,"Lead Product Designer, Experiment",False,False,1404,1037,367,2026-02-10T13:59:40.571935,
2f62393a-6205-4f2e-8ba1-08e12665ac44,spacex,"Sr. Launch Engineer, Mechanical Systems (Launch Pads)",False,False,1328,987,341,2026-02-10T13:59:47.701386,
2f62abf7-ccd1-46cf-88fb-510741f592dd,datadog,"Manager I, Engineering - CCM Optimize",False,False,1281,985,296,2026-02-10T13:59:54.055444,
2f6426a4-15da-496f-8041-e6caad7510be,aloyoga,"Sr. Director of Data Analytics, Data Science & AI",False,False,1433,1028,405,2026-02-10T14:00:02.415881,
2f691463-fda2-4fc8-92df-4729fe5854da,scaleai,Senior Revenue Accountant,False,False,1414,996,418,2026-02-10T14:00:11.117154,
773e3ed6-2fbf-4fa5-83cb-8f2722c1ac26,gleanwork,Field GTM Enablement Manager,False,False,1360,1017,343,2026-02-10T14:00:18.429961,
11b04ed2-0939-4f5d-9300-f61e17ca3e84,spacex,"Thin Films Specialist, Silicon Assembly (Starlink)",False,False,1392,1004,388,2026-02-10T14:00:26.552598,
15e01bd2-e9de-4b69-9c8c-016168154d4d,stripe,Crypto Accounting Team Lead,False,False,1308,943,365,2026-02-10T14:00:34.060571,
179469ae-55de-41da-ad63-d9f17848deb5,moloco,"Senior Manager, MCM Revenue Operations",False,False,1522,1019,503,2026-02-10T14:00:44.432226,
26e0a96b-181f-42df-80d3-8db165232776,moloco,Growth Manager,False,False,1466,1017,449,2026-02-10T14:00:53.430920,
397adfe3-08d6-448d-8b2a-2f99cdeebbb7,amplitude,Senior Sales Engineer - Enterprise (Spanish Required),False,False,1414,1023,391,2026-02-10T14:01:01.407902,
9eb91975-d595-4894-b9ba-b950903aa055,aloyoga,Senior Construction Project Manager,False,False,1396,991,405,2026-02-10T14:01:09.759475,
a42c57d2-0b16-485e-813b-161efc1f741a,accuweather,Graphic Design Meteorologist,False,False,1622,1090,532,2026-02-10T14:01:20.774821,
b535f181-8592-49e6-8d3d-641c6b95c442,10xgenomics,Senior Software Engineer,False,False,1310,1000,310,2026-02-10T14:01:27.449070,
c045cc9f-d291-4040-9387-f8a79dc51531,affirm,Marketplace Monetization Manager,False,False,1371,962,409,2026-02-10T14:01:35.954083,
2febaec4-d201-4d80-84f0-7ed0e4356a5c,affirm,Process Excellence Manager,False,False,1343,967,376,2026-02-10T14:01:43.736884,
018da0a9-f3e4-4c46-8106-86e73e36ba82,focusfinancialpartners,Regional Vice President - Business Development,False,False,1476,995,481,2026-02-10T14:01:53.645481,
01dd2b23-e46d-4a24-91af-fa7a9661c391,okta,Site Reliability Engineer Intern (Summer 2026),False,False,1496,1052,444,2026-02-10T14:02:02.767120,
1b4915fa-8675-459e-85b5-674481177010,okta,Talent Management Intern (Summer 2026),False,False,1598,1030,568,2026-02-10T14:02:14.253135,
22a5c56e-4d0a-4005-b60f-a011b59c73c9,sharkninjaoperatingllc,"Director, Canada Strategic Sales & Analytics",False,False,1433,1077,356,2026-02-10T14:02:21.886377,
